c 
(363, 355, 435, 427)
(363, 515, 435, 587)
(408, 335, 480, 407)
(408, 511, 480, 583)
(453, 338, 525, 410)
(453, 497, 525, 569)
(468, 412, 540, 484)
(339, 211, 411, 283)
(354, 302, 426, 374)
(384, 216, 456, 288)
(399, 284, 471, 356)
(429, 231, 501, 303)
(318, 46, 390, 118)
(336, 158, 408, 230)
(381, 162, 453, 234)
(405, 45, 477, 117)
(426, 155, 498, 227)
(450, 89, 522, 161)
(365, 336, 459, 430)
(365, 504, 459, 598)
(421, 320, 515, 414)
(421, 495, 515, 589)
(457, 401, 551, 495)
(341, 195, 435, 289)
(357, 282, 451, 376)
(397, 208, 491, 302)
(413, 267, 507, 361)
(341, 147, 435, 241)
(397, 35, 491, 129)
(397, 149, 491, 243)
(445, 91, 539, 185)
(362, 526, 412, 576)
(363, 373, 413, 423)
(389, 527, 439, 577)
(390, 356, 440, 406)
(416, 523, 466, 573)
(417, 346, 467, 396)
(443, 517, 493, 567)
(444, 342, 494, 392)
(470, 505, 520, 555)
(471, 352, 521, 402)
(479, 423, 529, 473)
(481, 450, 531, 500)
(487, 395, 537, 445)
(493, 477, 543, 527)
(339, 228, 389, 278)
(351, 319, 401, 369)
(366, 217, 416, 267)
(378, 305, 428, 355)
(393, 226, 443, 276)
(405, 296, 455, 346)
(420, 230, 470, 280)
(432, 290, 482, 340)
(447, 247, 497, 297)
(459, 283, 509, 333)
(318, 63, 368, 113)
(335, 168, 385, 218)
(362, 169, 412, 219)
(389, 173, 439, 223)
(416, 56, 466, 106)
(416, 171, 466, 221)
(443, 73, 493, 123)
(443, 161, 493, 211)
(458, 134, 508, 184)
(460, 100, 510, 150)
