c 
(358, 171, 422, 235)
(364, 90, 428, 154)
(397, 177, 461, 241)
(403, 76, 467, 140)
(436, 184, 500, 248)
(442, 62, 506, 126)
(475, 180, 539, 244)
(493, 49, 557, 113)
(511, 88, 575, 152)
(514, 129, 578, 193)
(337, 387, 401, 451)
(352, 237, 416, 301)
(376, 393, 440, 457)
(391, 220, 455, 284)
(415, 404, 479, 468)
(430, 205, 494, 269)
(454, 398, 518, 462)
(469, 198, 533, 262)
(493, 281, 557, 345)
(493, 377, 557, 441)
(508, 228, 572, 292)
(514, 319, 578, 383)
(322, 589, 386, 653)
(331, 452, 395, 516)
(361, 585, 425, 649)
(370, 442, 434, 506)
(400, 600, 464, 664)
(409, 429, 473, 493)
(439, 612, 503, 676)
(448, 414, 512, 478)
(478, 596, 542, 660)
(481, 515, 545, 579)
(487, 430, 551, 494)
(502, 469, 566, 533)
(358, 163, 440, 245)
(364, 78, 446, 160)
(409, 173, 491, 255)
(415, 59, 497, 141)
(460, 171, 542, 253)
(466, 41, 548, 123)
(505, 120, 587, 202)
(340, 378, 422, 460)
(352, 224, 434, 306)
(391, 391, 473, 473)
(403, 202, 485, 284)
(442, 392, 524, 474)
(454, 190, 536, 272)
(484, 272, 566, 354)
(493, 346, 575, 428)
(322, 574, 404, 656)
(331, 441, 413, 523)
(373, 585, 455, 667)
(382, 427, 464, 509)
(424, 601, 506, 683)
(433, 405, 515, 487)
(472, 506, 554, 588)
(475, 580, 557, 662)
(484, 435, 566, 517)
(356, 182, 400, 226)
(362, 104, 406, 148)
(380, 182, 424, 226)
(386, 96, 430, 140)
(404, 186, 448, 230)
(410, 87, 454, 131)
(428, 192, 472, 236)
(434, 78, 478, 122)
(452, 194, 496, 238)
(458, 69, 502, 113)
(476, 191, 520, 235)
(482, 61, 526, 105)
(500, 186, 544, 230)
(506, 60, 550, 104)
(518, 84, 562, 128)
(524, 139, 568, 183)
(524, 163, 568, 207)
(525, 108, 569, 152)
(336, 397, 380, 441)
(349, 253, 393, 297)
(360, 397, 404, 441)
(373, 242, 417, 286)
(384, 402, 428, 446)
(397, 232, 441, 276)
(408, 409, 452, 453)
(421, 221, 465, 265)
(432, 416, 476, 460)
(445, 214, 489, 258)
(456, 414, 500, 458)
(469, 210, 513, 254)
(480, 404, 524, 448)
(493, 207, 537, 251)
(503, 291, 547, 335)
(504, 386, 548, 430)
(511, 315, 555, 359)
(513, 231, 557, 275)
(514, 362, 558, 406)
(515, 261, 559, 305)
(319, 600, 363, 644)
(331, 465, 375, 509)
(343, 592, 387, 636)
(355, 458, 399, 502)
(367, 594, 411, 638)
(379, 452, 423, 496)
(391, 604, 435, 648)
(403, 445, 447, 489)
(415, 611, 459, 655)
(427, 436, 471, 480)
(439, 618, 483, 662)
(451, 424, 495, 468)
(463, 624, 507, 668)
(475, 424, 519, 468)
(487, 607, 531, 651)
(491, 525, 535, 569)
(499, 444, 543, 488)
(501, 583, 545, 627)
(502, 549, 546, 593)
(507, 468, 551, 512)
(508, 500, 552, 544)
(424, 410, 478, 464)
(455, 407, 509, 461)
(321, 596, 375, 650)
(331, 458, 385, 512)
(350, 587, 404, 641)
(360, 451, 414, 505)
(379, 596, 433, 650)
(389, 443, 443, 497)
(408, 606, 462, 660)
(419, 432, 473, 486)
(437, 615, 491, 669)
(449, 419, 503, 473)
(468, 616, 522, 670)
(413, 401, 483, 471)
(453, 394, 523, 464)
(321, 585, 391, 655)
(331, 448, 401, 518)
(359, 583, 429, 653)
(369, 438, 439, 508)
(397, 597, 467, 667)
(407, 426, 477, 496)
(439, 610, 509, 680)
(451, 411, 521, 481)
(435, 419, 473, 457)
(456, 418, 494, 456)
(343, 596, 381, 634)
(351, 463, 389, 501)
(363, 595, 401, 633)
(371, 458, 409, 496)
(383, 602, 421, 640)
(391, 452, 429, 490)
(403, 611, 441, 649)
(411, 447, 449, 485)
(423, 616, 461, 654)
(432, 438, 470, 476)
(444, 622, 482, 660)
(453, 428, 491, 466)
(465, 627, 503, 665)
(477, 427, 515, 465)
(426, 410, 482, 466)
(456, 404, 512, 460)
(320, 595, 376, 651)
(331, 457, 387, 513)
(350, 586, 406, 642)
(361, 449, 417, 505)
(380, 596, 436, 652)
(391, 441, 447, 497)
(410, 606, 466, 662)
(421, 430, 477, 486)
(440, 615, 496, 671)
(458, 418, 514, 474)
