c 
(379, 420, 455, 496)
(406, 519, 482, 595)
(424, 426, 500, 502)
(469, 424, 545, 500)
(514, 415, 590, 491)
(559, 421, 635, 497)
(604, 438, 680, 514)
(604, 522, 680, 598)
(391, 94, 467, 170)
(421, 197, 497, 273)
(436, 94, 512, 170)
(466, 206, 542, 282)
(481, 94, 557, 170)
(511, 217, 587, 293)
(526, 95, 602, 171)
(556, 230, 632, 306)
(571, 97, 647, 173)
(601, 238, 677, 314)
(616, 101, 692, 177)
(646, 239, 722, 315)
(661, 109, 737, 185)
(673, 190, 749, 266)
(394, 50, 470, 126)
(439, 49, 515, 125)
(484, 55, 560, 131)
(529, 66, 605, 142)
(574, 58, 650, 134)
(619, 39, 695, 115)
(387, 412, 485, 510)
(407, 509, 505, 607)
(447, 415, 545, 513)
(507, 403, 605, 501)
(567, 421, 665, 519)
(595, 509, 693, 607)
(391, 82, 489, 180)
(427, 190, 525, 288)
(451, 83, 549, 181)
(487, 202, 585, 300)
(511, 84, 609, 182)
(547, 220, 645, 318)
(571, 87, 669, 185)
(607, 228, 705, 326)
(631, 92, 729, 190)
(667, 168, 765, 266)
(395, 39, 493, 137)
(455, 41, 553, 139)
(515, 55, 613, 153)
(575, 45, 673, 143)
(371, 430, 423, 482)
(399, 433, 451, 485)
(406, 530, 458, 582)
(427, 437, 479, 489)
(434, 532, 486, 584)
(455, 438, 507, 490)
(462, 534, 514, 586)
(483, 436, 535, 488)
(511, 431, 563, 483)
(539, 426, 591, 478)
(567, 431, 619, 483)
(595, 446, 647, 498)
(616, 534, 668, 586)
(623, 452, 675, 504)
(639, 505, 691, 557)
(386, 107, 438, 159)
(413, 205, 465, 257)
(414, 105, 466, 157)
(441, 211, 493, 263)
(442, 106, 494, 158)
(469, 216, 521, 268)
(470, 106, 522, 158)
(497, 222, 549, 274)
(498, 106, 550, 158)
(525, 229, 577, 281)
(526, 107, 578, 159)
(553, 237, 605, 289)
(554, 107, 606, 159)
(581, 245, 633, 297)
(582, 109, 634, 161)
(609, 250, 661, 302)
(610, 111, 662, 163)
(637, 251, 689, 303)
(638, 113, 690, 165)
(665, 245, 717, 297)
(666, 119, 718, 171)
(678, 217, 730, 269)
(686, 147, 738, 199)
(691, 189, 743, 241)
(393, 61, 445, 113)
(421, 62, 473, 114)
(449, 61, 501, 113)
(477, 64, 529, 116)
(505, 69, 557, 121)
(533, 77, 585, 129)
(561, 75, 613, 127)
(589, 70, 641, 122)
(617, 62, 669, 114)
