c 
(63, 144, 135, 216)
(69, 203, 141, 275)
(87, 246, 159, 318)
(108, 120, 180, 192)
(132, 264, 204, 336)
(153, 119, 225, 191)
(177, 240, 249, 312)
(54, 132, 146, 224)
(62, 198, 154, 290)
(90, 253, 182, 345)
(110, 109, 202, 201)
(146, 241, 238, 333)
(73, 158, 123, 208)
(80, 214, 130, 264)
(82, 185, 132, 235)
(94, 241, 144, 291)
(100, 137, 150, 187)
(101, 268, 151, 318)
(127, 131, 177, 181)
(128, 280, 178, 330)
(154, 130, 204, 180)
(155, 268, 205, 318)
(181, 129, 231, 179)
(182, 254, 232, 304)
(209, 241, 259, 291)
(140, 269, 200, 329)
(174, 251, 234, 311)
(208, 234, 268, 294)
(139, 255, 217, 333)
(181, 234, 259, 312)
(161, 271, 203, 313)
(184, 259, 226, 301)
(207, 248, 249, 290)
(140, 265, 204, 329)
(176, 247, 240, 311)
(212, 230, 276, 294)
