c 
(322, 622, 414, 714)
(378, 636, 470, 728)
(354, 415, 446, 507)
(366, 316, 458, 408)
(410, 439, 502, 531)
(422, 313, 514, 405)
(466, 406, 558, 498)
(358, 105, 450, 197)
(366, 268, 458, 360)
(414, 94, 506, 186)
(422, 277, 514, 369)
(325, 609, 445, 729)
(400, 654, 520, 774)
(355, 411, 475, 531)
(365, 300, 485, 420)
(430, 414, 550, 534)
(440, 319, 560, 439)
(360, 85, 480, 205)
(365, 264, 485, 384)
(435, 95, 555, 215)
(440, 241, 560, 361)
(450, 167, 570, 287)
(320, 636, 384, 700)
(356, 637, 420, 701)
(392, 650, 456, 714)
(428, 682, 492, 746)
(354, 415, 418, 479)
(364, 335, 428, 399)
(390, 442, 454, 506)
(400, 328, 464, 392)
(426, 453, 490, 517)
(436, 327, 500, 391)
(462, 441, 526, 505)
(472, 353, 536, 417)
(490, 403, 554, 467)
(358, 124, 422, 188)
(364, 269, 428, 333)
(394, 112, 458, 176)
(400, 296, 464, 360)
(430, 108, 494, 172)
(436, 291, 500, 355)
(466, 125, 530, 189)
(472, 258, 536, 322)
(478, 160, 542, 224)
(478, 195, 542, 259)
