c 
(333, 388, 411, 466)
(366, 277, 444, 355)
(381, 423, 459, 501)
(414, 292, 492, 370)
(429, 446, 507, 524)
(462, 311, 540, 389)
(477, 414, 555, 492)
(510, 342, 588, 420)
(279, 557, 357, 635)
(312, 470, 390, 548)
(327, 596, 405, 674)
(360, 491, 438, 569)
(375, 639, 453, 717)
(408, 510, 486, 588)
(423, 646, 501, 724)
(453, 556, 531, 634)
(255, 628, 333, 706)
(303, 648, 381, 726)
(334, 386, 434, 486)
(374, 276, 474, 376)
(394, 426, 494, 526)
(434, 289, 534, 389)
(454, 408, 554, 508)
(494, 328, 594, 428)
(278, 555, 378, 655)
(310, 466, 410, 566)
(338, 604, 438, 704)
(370, 486, 470, 586)
(398, 637, 498, 737)
(430, 525, 530, 625)
(258, 622, 358, 722)
(318, 658, 418, 758)
(330, 388, 384, 442)
(359, 411, 413, 465)
(360, 280, 414, 334)
(388, 432, 442, 486)
(389, 295, 443, 349)
(417, 449, 471, 503)
(418, 303, 472, 357)
(446, 457, 500, 511)
(447, 307, 501, 361)
(475, 432, 529, 486)
(476, 324, 530, 378)
(504, 420, 558, 474)
(505, 343, 559, 397)
(528, 372, 582, 426)
(277, 558, 331, 612)
(306, 581, 360, 635)
(309, 471, 363, 525)
(335, 604, 389, 658)
(338, 492, 392, 546)
(364, 630, 418, 684)
(367, 502, 421, 556)
(393, 654, 447, 708)
(396, 510, 450, 564)
(422, 660, 476, 714)
(425, 525, 479, 579)
(451, 649, 505, 703)
(454, 549, 508, 603)
(465, 617, 519, 671)
(470, 578, 524, 632)
(201, 681, 255, 735)
(252, 635, 306, 689)
(281, 645, 335, 699)
(310, 658, 364, 712)
(339, 679, 393, 733)
