c 
(54, 178, 94, 218)
(56, 215, 96, 255)
(64, 152, 104, 192)
(68, 239, 108, 279)
(88, 136, 128, 176)
(92, 243, 132, 283)
(112, 132, 152, 172)
(116, 238, 156, 278)
(136, 135, 176, 175)
(140, 232, 180, 272)
(160, 138, 200, 178)
(164, 230, 204, 270)
(184, 141, 224, 181)
(188, 232, 228, 272)
(208, 144, 248, 184)
(212, 234, 252, 274)
(232, 148, 272, 188)
(236, 234, 276, 274)
(256, 151, 296, 191)
(260, 233, 300, 273)
(280, 154, 320, 194)
(284, 232, 324, 272)
(304, 157, 344, 197)
(308, 233, 348, 273)
(328, 160, 368, 200)
(332, 236, 372, 276)
(352, 163, 392, 203)
(356, 238, 396, 278)
(376, 166, 416, 206)
(380, 239, 420, 279)
(400, 173, 440, 213)
(404, 241, 444, 281)
(424, 182, 464, 222)
(428, 240, 468, 280)
(448, 181, 488, 221)
(452, 238, 492, 278)
(472, 179, 512, 219)
(476, 233, 516, 273)
(496, 180, 536, 220)
(500, 228, 540, 268)
(520, 181, 560, 221)
(524, 221, 564, 261)
(544, 182, 584, 222)
(54, 273, 94, 313)
(54, 297, 94, 337)
(56, 321, 96, 361)
(58, 248, 98, 288)
(58, 345, 98, 385)
(82, 248, 122, 288)
(82, 350, 122, 390)
(106, 250, 146, 290)
(106, 348, 146, 388)
(130, 251, 170, 291)
(130, 341, 170, 381)
(154, 252, 194, 292)
(154, 336, 194, 376)
(178, 253, 218, 293)
(178, 333, 218, 373)
(202, 254, 242, 294)
(202, 330, 242, 370)
(226, 254, 266, 294)
(226, 325, 266, 365)
(250, 254, 290, 294)
(250, 323, 290, 363)
(274, 256, 314, 296)
(274, 320, 314, 360)
(298, 259, 338, 299)
(298, 318, 338, 358)
(322, 260, 362, 300)
(322, 317, 362, 357)
(346, 258, 386, 298)
(346, 311, 386, 351)
(370, 256, 410, 296)
(370, 306, 410, 346)
(394, 254, 434, 294)
(394, 302, 434, 342)
(418, 253, 458, 293)
(418, 298, 458, 338)
(442, 251, 482, 291)
(442, 294, 482, 334)
(466, 250, 506, 290)
(466, 290, 506, 330)
(490, 249, 530, 289)
(490, 284, 530, 324)
(514, 247, 554, 287)
(514, 275, 554, 315)
(538, 246, 578, 286)
(538, 270, 578, 310)
(62, 394, 102, 434)
(62, 418, 102, 458)
(64, 442, 104, 482)
(70, 370, 110, 410)
(88, 460, 128, 500)
(94, 368, 134, 408)
(112, 471, 152, 511)
(118, 367, 158, 407)
(136, 462, 176, 502)
(142, 366, 182, 406)
(160, 452, 200, 492)
(166, 365, 206, 405)
(184, 445, 224, 485)
(190, 364, 230, 404)
(208, 439, 248, 479)
(214, 363, 254, 403)
(232, 428, 272, 468)
(238, 359, 278, 399)
(256, 424, 296, 464)
(262, 354, 302, 394)
(280, 421, 320, 461)
(286, 348, 326, 388)
(304, 415, 344, 455)
(310, 345, 350, 385)
(328, 409, 368, 449)
(334, 342, 374, 382)
(352, 403, 392, 443)
(358, 340, 398, 380)
(376, 397, 416, 437)
(382, 340, 422, 380)
(400, 391, 440, 431)
(406, 340, 446, 380)
(424, 385, 464, 425)
(430, 340, 470, 380)
(448, 380, 488, 420)
(454, 339, 494, 379)
(472, 376, 512, 416)
(478, 336, 518, 376)
(496, 372, 536, 412)
(502, 333, 542, 373)
(520, 366, 560, 406)
(526, 335, 566, 375)
(68, 481, 108, 521)
(70, 505, 110, 545)
(78, 531, 118, 571)
(90, 556, 130, 596)
(92, 465, 132, 505)
(116, 463, 156, 503)
(140, 461, 180, 501)
(164, 459, 204, 499)
(186, 563, 226, 603)
(188, 458, 228, 498)
(210, 553, 250, 593)
(212, 457, 252, 497)
(234, 543, 274, 583)
(236, 456, 276, 496)
(258, 534, 298, 574)
(260, 452, 300, 492)
(282, 527, 322, 567)
(284, 447, 324, 487)
(306, 520, 346, 560)
(308, 442, 348, 482)
(330, 512, 370, 552)
(332, 436, 372, 476)
(354, 504, 394, 544)
(356, 431, 396, 471)
(378, 496, 418, 536)
(380, 425, 420, 465)
(402, 487, 442, 527)
(404, 420, 444, 460)
(426, 477, 466, 517)
(428, 415, 468, 455)
(450, 468, 490, 508)
(452, 413, 492, 453)
(474, 457, 514, 497)
(476, 412, 516, 452)
(498, 446, 538, 486)
(500, 411, 540, 451)
(524, 410, 564, 450)
(548, 411, 588, 451)
(102, 98, 142, 138)
(108, 72, 148, 112)
(116, 122, 156, 162)
(124, 47, 164, 87)
(140, 128, 180, 168)
(164, 134, 204, 174)
(188, 138, 228, 178)
(212, 135, 252, 175)
(236, 132, 276, 172)
(260, 129, 300, 169)
(284, 128, 324, 168)
(308, 129, 348, 169)
(332, 129, 372, 169)
(356, 129, 396, 169)
(380, 130, 420, 170)
(404, 130, 444, 170)
(428, 130, 468, 170)
(452, 129, 492, 169)
(476, 127, 516, 167)
(500, 126, 540, 166)
(524, 125, 564, 165)
(548, 119, 588, 159)
(572, 110, 612, 150)
(596, 100, 636, 140)
(620, 91, 660, 131)
(644, 82, 684, 122)
(668, 66, 708, 106)
(692, 48, 732, 88)
(156, 563, 196, 603)
(180, 557, 220, 597)
(204, 551, 244, 591)
(228, 544, 268, 584)
(252, 538, 292, 578)
(276, 532, 316, 572)
(300, 525, 340, 565)
(324, 519, 364, 559)
(348, 513, 388, 553)
(372, 506, 412, 546)
(396, 501, 436, 541)
(420, 496, 460, 536)
(444, 491, 484, 531)
(468, 486, 508, 526)
(492, 480, 532, 520)
(516, 476, 556, 516)
(540, 472, 580, 512)
(564, 468, 604, 508)
(588, 463, 628, 503)
(608, 563, 648, 603)
(612, 467, 652, 507)
(632, 558, 672, 598)
(636, 472, 676, 512)
(656, 553, 696, 593)
(660, 477, 700, 517)
(680, 545, 720, 585)
(684, 484, 724, 524)
(704, 533, 744, 573)
(708, 498, 748, 538)
(48, 172, 100, 224)
(50, 209, 102, 261)
(62, 140, 114, 192)
(82, 237, 134, 289)
(94, 127, 146, 179)
(114, 231, 166, 283)
(126, 128, 178, 180)
(146, 224, 198, 276)
(158, 132, 210, 184)
(178, 226, 230, 278)
(190, 137, 242, 189)
(210, 228, 262, 280)
(222, 141, 274, 193)
(242, 227, 294, 279)
(254, 146, 306, 198)
(274, 227, 326, 279)
(286, 150, 338, 202)
(306, 227, 358, 279)
(318, 154, 370, 206)
(338, 231, 390, 283)
(350, 158, 402, 210)
(370, 233, 422, 285)
(382, 162, 434, 214)
(402, 235, 454, 287)
(414, 175, 466, 227)
(434, 233, 486, 285)
(446, 175, 498, 227)
(466, 228, 518, 280)
(478, 173, 530, 225)
(498, 222, 550, 274)
(510, 175, 562, 227)
(530, 209, 582, 261)
(542, 176, 594, 228)
(48, 267, 100, 319)
(48, 298, 100, 350)
(52, 338, 104, 390)
(80, 242, 132, 294)
(84, 344, 136, 396)
(112, 244, 164, 296)
