c 
(53, 81, 95, 123)
(55, 106, 97, 148)
(61, 53, 103, 95)
(81, 121, 123, 163)
(107, 127, 149, 169)
(133, 134, 175, 176)
(137, 42, 179, 84)
(159, 140, 201, 182)
(163, 48, 205, 90)
(41, 217, 83, 259)
(45, 190, 87, 232)
(45, 242, 87, 284)
(51, 159, 93, 201)
(71, 251, 113, 293)
(77, 137, 119, 179)
(97, 248, 139, 290)
(103, 146, 145, 188)
(123, 241, 165, 283)
(129, 156, 171, 198)
(149, 241, 191, 283)
(155, 163, 197, 205)
(175, 241, 217, 283)
(181, 162, 223, 204)
(39, 302, 81, 344)
(41, 329, 83, 371)
(47, 277, 89, 319)
(49, 355, 91, 397)
(63, 381, 105, 423)
(73, 263, 115, 305)
(89, 392, 131, 434)
(99, 260, 141, 302)
(115, 394, 157, 436)
(125, 267, 167, 309)
(141, 387, 183, 429)
(151, 272, 193, 314)
(167, 380, 209, 422)
(177, 272, 219, 314)
(193, 376, 235, 418)
(219, 377, 261, 419)
(163, 409, 205, 451)
(177, 434, 219, 476)
(189, 404, 231, 446)
(195, 459, 237, 501)
(197, 484, 239, 526)
(215, 405, 257, 447)
(223, 508, 265, 550)
(249, 501, 291, 543)
(47, 75, 101, 129)
(51, 110, 105, 164)
(57, 43, 111, 97)
(83, 117, 137, 171)
(115, 125, 169, 179)
(131, 36, 185, 90)
(147, 133, 201, 187)
(163, 44, 217, 98)
(35, 211, 89, 265)
(41, 174, 95, 228)
(45, 243, 99, 297)
(47, 142, 101, 196)
(77, 244, 131, 298)
(79, 133, 133, 187)
(109, 237, 163, 291)
(111, 145, 165, 199)
(141, 235, 195, 289)
(143, 157, 197, 211)
(173, 235, 227, 289)
(33, 296, 87, 350)
(37, 331, 91, 385)
(51, 264, 105, 318)
(51, 364, 105, 418)
(83, 254, 137, 308)
(83, 386, 137, 440)
(115, 260, 169, 314)
(115, 387, 169, 441)
(147, 266, 201, 320)
(147, 378, 201, 432)
(179, 265, 233, 319)
(179, 370, 233, 424)
(211, 371, 265, 425)
(157, 403, 211, 457)
(177, 435, 231, 489)
(189, 399, 243, 453)
(191, 475, 245, 529)
(223, 501, 277, 555)
(255, 494, 309, 548)
(54, 82, 94, 122)
(55, 104, 95, 144)
(60, 59, 100, 99)
(77, 121, 117, 161)
(99, 126, 139, 166)
(121, 131, 161, 171)
(137, 43, 177, 83)
(143, 137, 183, 177)
(159, 48, 199, 88)
(165, 142, 205, 182)
(41, 228, 81, 268)
(44, 202, 84, 242)
(49, 175, 89, 215)
(51, 250, 91, 290)
(54, 149, 94, 189)
(73, 252, 113, 292)
(76, 137, 116, 177)
(95, 249, 135, 289)
(98, 145, 138, 185)
(117, 244, 157, 284)
(120, 152, 160, 192)
(139, 241, 179, 281)
(142, 162, 182, 202)
(161, 242, 201, 282)
(164, 164, 204, 204)
(183, 242, 223, 282)
(39, 309, 79, 349)
(42, 331, 82, 371)
(43, 285, 83, 325)
(48, 353, 88, 393)
(60, 375, 100, 415)
(65, 266, 105, 306)
(82, 390, 122, 430)
(87, 261, 127, 301)
(104, 397, 144, 437)
(109, 263, 149, 303)
(126, 393, 166, 433)
(131, 269, 171, 309)
(148, 386, 188, 426)
(153, 273, 193, 313)
(170, 380, 210, 420)
(175, 274, 215, 314)
(192, 377, 232, 417)
(214, 378, 254, 418)
(164, 410, 204, 450)
(176, 432, 216, 472)
(186, 405, 226, 445)
(192, 454, 232, 494)
(198, 482, 238, 522)
(208, 406, 248, 446)
(213, 504, 253, 544)
(230, 406, 270, 446)
(235, 506, 275, 546)
(257, 501, 297, 541)
