c 
(198, 56, 250, 108)
(230, 64, 282, 116)
(262, 63, 314, 115)
(294, 63, 346, 115)
(326, 62, 378, 114)
(358, 62, 410, 114)
(182, 138, 234, 190)
(192, 106, 244, 158)
(194, 169, 246, 221)
(202, 69, 254, 121)
(226, 195, 278, 247)
(234, 65, 286, 117)
(258, 194, 310, 246)
(266, 76, 318, 128)
(290, 188, 342, 240)
(298, 88, 350, 140)
(322, 188, 374, 240)
(330, 96, 382, 148)
(184, 286, 236, 338)
(190, 318, 242, 370)
(200, 349, 252, 401)
(204, 254, 256, 306)
(232, 367, 284, 419)
(236, 232, 288, 284)
(264, 365, 316, 417)
(268, 243, 320, 295)
(296, 361, 348, 413)
(300, 263, 352, 315)
(328, 362, 380, 414)
(332, 273, 384, 325)
(360, 365, 412, 417)
(191, 49, 259, 117)
(233, 56, 301, 124)
(275, 55, 343, 123)
(317, 54, 385, 122)
(173, 133, 241, 201)
(188, 83, 256, 151)
(194, 174, 262, 242)
(230, 59, 298, 127)
(236, 189, 304, 257)
(272, 73, 340, 141)
(278, 180, 346, 248)
(314, 87, 382, 155)
(320, 180, 388, 248)
(176, 278, 244, 346)
(185, 319, 253, 387)
(203, 235, 271, 303)
(218, 359, 286, 427)
(245, 226, 313, 294)
(260, 356, 328, 424)
(287, 253, 355, 321)
(302, 353, 370, 421)
(329, 267, 397, 335)
(344, 356, 412, 424)
(205, 64, 241, 100)
(224, 72, 260, 108)
(243, 72, 279, 108)
(262, 71, 298, 107)
(281, 71, 317, 107)
(300, 71, 336, 107)
(319, 71, 355, 107)
(338, 70, 374, 106)
(357, 70, 393, 106)
(189, 149, 225, 185)
(196, 129, 232, 165)
(197, 168, 233, 204)
(202, 107, 238, 143)
(207, 87, 243, 123)
(208, 187, 244, 223)
(226, 72, 262, 108)
(227, 202, 263, 238)
(245, 74, 281, 110)
(246, 205, 282, 241)
(264, 80, 300, 116)
(265, 202, 301, 238)
(283, 87, 319, 123)
(284, 197, 320, 233)
(302, 95, 338, 131)
(303, 196, 339, 232)
(321, 101, 357, 137)
(322, 196, 358, 232)
(340, 104, 376, 140)
(341, 196, 377, 232)
(359, 107, 395, 143)
(191, 298, 227, 334)
(194, 317, 230, 353)
(201, 279, 237, 315)
(201, 336, 237, 372)
(208, 355, 244, 391)
(213, 260, 249, 296)
(223, 374, 259, 410)
(226, 241, 262, 277)
(242, 376, 278, 412)
(245, 240, 281, 276)
(261, 375, 297, 411)
(264, 243, 300, 279)
(280, 372, 316, 408)
(283, 256, 319, 292)
(299, 369, 335, 405)
(302, 269, 338, 305)
(318, 369, 354, 405)
(321, 275, 357, 311)
(337, 370, 373, 406)
(340, 281, 376, 317)
(356, 372, 392, 408)
(359, 287, 395, 323)
(375, 373, 411, 409)
(213, 195, 257, 239)
(237, 201, 281, 245)
(206, 188, 264, 246)
(237, 194, 295, 252)
(219, 201, 251, 233)
(236, 205, 268, 237)
(253, 207, 285, 239)
(212, 194, 258, 240)
(237, 200, 283, 246)
