c 
(69, 228, 147, 306)
(78, 277, 156, 355)
(81, 182, 159, 260)
(126, 301, 204, 379)
(129, 189, 207, 267)
(174, 302, 252, 380)
(177, 216, 255, 294)
(222, 306, 300, 384)
(51, 630, 129, 708)
(60, 582, 138, 660)
(72, 534, 150, 612)
(90, 488, 168, 566)
(99, 658, 177, 736)
(138, 464, 216, 542)
(186, 521, 264, 599)
(60, 71, 138, 149)
(69, 117, 147, 195)
(117, 82, 195, 160)
(117, 162, 195, 240)
(165, 93, 243, 171)
(165, 159, 243, 237)
(57, 216, 159, 318)
(73, 282, 175, 384)
(121, 178, 223, 280)
(137, 290, 239, 392)
(201, 293, 303, 395)
(41, 608, 143, 710)
(53, 544, 155, 646)
(77, 478, 179, 580)
(105, 648, 207, 750)
(141, 452, 243, 554)
(177, 513, 279, 615)
(49, 57, 151, 159)
(61, 143, 163, 245)
(113, 73, 215, 175)
(125, 149, 227, 251)
(81, 240, 135, 294)
(81, 269, 135, 323)
(87, 209, 141, 263)
(93, 298, 147, 352)
(116, 196, 170, 250)
(122, 313, 176, 367)
(145, 202, 199, 256)
(151, 314, 205, 368)
(174, 219, 228, 273)
(180, 314, 234, 368)
(203, 237, 257, 291)
(209, 315, 263, 369)
(232, 256, 286, 310)
(238, 318, 292, 372)
(261, 274, 315, 328)
(267, 322, 321, 376)
(290, 286, 344, 340)
(63, 642, 117, 696)
(69, 610, 123, 664)
(75, 578, 129, 632)
(83, 548, 137, 602)
(92, 665, 146, 719)
(95, 517, 149, 571)
(107, 487, 161, 541)
(121, 670, 175, 724)
(136, 477, 190, 531)
(150, 687, 204, 741)
(165, 476, 219, 530)
(193, 505, 247, 559)
(198, 534, 252, 588)
(72, 83, 126, 137)
(79, 112, 133, 166)
(82, 141, 136, 195)
(85, 170, 139, 224)
(101, 75, 155, 129)
(114, 174, 168, 228)
(130, 95, 184, 149)
(143, 173, 197, 227)
(159, 102, 213, 156)
(172, 171, 226, 225)
(188, 107, 242, 161)
(73, 72, 139, 138)
(109, 79, 175, 145)
(145, 94, 211, 160)
(181, 101, 247, 167)
(63, 62, 149, 148)
(111, 77, 197, 163)
(159, 89, 245, 175)
(83, 82, 129, 128)
(108, 81, 154, 127)
(158, 105, 204, 151)
(183, 109, 229, 155)
(71, 70, 141, 140)
(109, 78, 179, 148)
(147, 93, 217, 163)
(185, 100, 255, 170)
