c 
(168, 75, 216, 123)
(170, 104, 218, 152)
(178, 47, 226, 95)
(186, 132, 234, 180)
(214, 147, 262, 195)
(242, 149, 290, 197)
(270, 149, 318, 197)
(288, 43, 336, 91)
(298, 149, 346, 197)
(316, 49, 364, 97)
(326, 150, 374, 198)
(344, 56, 392, 104)
(354, 151, 402, 199)
(372, 65, 420, 113)
(400, 73, 448, 121)
(76, 245, 124, 293)
(78, 275, 126, 323)
(92, 213, 140, 261)
(106, 297, 154, 345)
(114, 185, 162, 233)
(134, 303, 182, 351)
(142, 173, 190, 221)
(162, 303, 210, 351)
(170, 179, 218, 227)
(190, 304, 238, 352)
(198, 186, 246, 234)
(218, 304, 266, 352)
(226, 191, 274, 239)
(246, 304, 294, 352)
(254, 195, 302, 243)
(274, 304, 322, 352)
(282, 198, 330, 246)
(302, 305, 350, 353)
(310, 201, 358, 249)
(44, 350, 92, 398)
(44, 382, 92, 430)
(46, 420, 94, 468)
(60, 321, 108, 369)
(74, 428, 122, 476)
(88, 317, 136, 365)
(102, 428, 150, 476)
(116, 320, 164, 368)
(130, 428, 178, 476)
(144, 327, 192, 375)
(158, 428, 206, 476)
(172, 334, 220, 382)
(186, 427, 234, 475)
(200, 341, 248, 389)
(214, 427, 262, 475)
(228, 344, 276, 392)
(242, 427, 290, 475)
(256, 348, 304, 396)
(270, 427, 318, 475)
(284, 351, 332, 399)
(54, 446, 102, 494)
(54, 504, 102, 552)
(82, 443, 130, 491)
(82, 528, 130, 576)
(110, 444, 158, 492)
(110, 529, 158, 577)
(138, 444, 186, 492)
(138, 530, 186, 578)
(166, 444, 214, 492)
(166, 531, 214, 579)
(194, 445, 242, 493)
(194, 532, 242, 580)
(222, 446, 270, 494)
(222, 531, 270, 579)
(250, 448, 298, 496)
(250, 529, 298, 577)
(278, 449, 326, 497)
(278, 528, 326, 576)
(54, 562, 102, 610)
(82, 557, 130, 605)
(110, 555, 158, 603)
(138, 556, 186, 604)
(166, 556, 214, 604)
(194, 556, 242, 604)
(222, 556, 270, 604)
(250, 557, 298, 605)
(278, 558, 326, 606)
(161, 68, 223, 130)
(167, 107, 229, 169)
