c 
(47, 235, 93, 281)
(53, 262, 99, 308)
(59, 289, 105, 335)
(65, 316, 111, 362)
(75, 230, 121, 276)
(75, 345, 121, 391)
(103, 230, 149, 276)
(103, 344, 149, 390)
(131, 233, 177, 279)
(131, 336, 177, 382)
(159, 239, 205, 285)
(159, 324, 205, 370)
(187, 238, 233, 284)
(187, 316, 233, 362)
(215, 236, 261, 282)
(215, 307, 261, 353)
(45, 195, 91, 241)
(49, 168, 95, 214)
(53, 141, 99, 187)
(59, 113, 105, 159)
(73, 216, 119, 262)
(87, 113, 133, 159)
(101, 216, 147, 262)
(115, 115, 161, 161)
(129, 213, 175, 259)
(143, 122, 189, 168)
(157, 210, 203, 256)
(171, 127, 217, 173)
(185, 209, 231, 255)
(199, 128, 245, 174)
(213, 207, 259, 253)
(65, 83, 111, 129)
(73, 55, 119, 101)
(93, 102, 139, 148)
(121, 104, 167, 150)
(149, 105, 195, 151)
(177, 106, 223, 152)
(205, 106, 251, 152)
(87, 374, 133, 420)
(91, 401, 137, 447)
(95, 428, 141, 474)
(115, 352, 161, 398)
(119, 455, 165, 501)
(143, 349, 189, 395)
(147, 477, 193, 523)
(171, 349, 217, 395)
(175, 477, 221, 523)
(199, 351, 245, 397)
(203, 472, 249, 518)
(231, 466, 277, 512)
(173, 481, 219, 527)
(177, 508, 223, 554)
(183, 535, 229, 581)
(201, 457, 247, 503)
(229, 452, 275, 498)
(42, 224, 102, 284)
(48, 263, 108, 323)
(57, 303, 117, 363)
(69, 340, 129, 400)
(78, 223, 138, 283)
(105, 336, 165, 396)
(114, 224, 174, 284)
(141, 321, 201, 381)
(150, 232, 210, 292)
(177, 309, 237, 369)
(186, 230, 246, 290)
(213, 299, 273, 359)
(39, 181, 99, 241)
(45, 141, 105, 201)
(54, 105, 114, 165)
(75, 209, 135, 269)
(90, 106, 150, 166)
(111, 207, 171, 267)
(126, 112, 186, 172)
(147, 203, 207, 263)
(162, 120, 222, 180)
(183, 201, 243, 261)
(198, 121, 258, 181)
(60, 69, 120, 129)
(96, 96, 156, 156)
(132, 98, 192, 158)
(168, 99, 228, 159)
(81, 365, 141, 425)
(87, 411, 147, 471)
(111, 447, 171, 507)
(117, 343, 177, 403)
(147, 473, 207, 533)
(153, 341, 213, 401)
(183, 467, 243, 527)
(189, 344, 249, 404)
(219, 460, 279, 520)
(168, 471, 228, 531)
(171, 507, 231, 567)
(204, 447, 264, 507)
(50, 238, 90, 278)
(55, 260, 95, 300)
(59, 282, 99, 322)
(64, 304, 104, 344)
(70, 326, 110, 366)
(72, 233, 112, 273)
(78, 348, 118, 388)
(94, 233, 134, 273)
(100, 349, 140, 389)
(116, 233, 156, 273)
(122, 344, 162, 384)
(138, 237, 178, 277)
(144, 334, 184, 374)
(160, 242, 200, 282)
(166, 326, 206, 366)
(182, 242, 222, 282)
(188, 319, 228, 359)
(204, 240, 244, 280)
(210, 313, 250, 353)
(48, 198, 88, 238)
(52, 171, 92, 211)
(56, 144, 96, 184)
(60, 119, 100, 159)
(61, 220, 101, 260)
(82, 115, 122, 155)
(83, 219, 123, 259)
(104, 117, 144, 157)
(105, 219, 145, 259)
(126, 119, 166, 159)
(127, 216, 167, 256)
(148, 126, 188, 166)
(149, 214, 189, 254)
(170, 130, 210, 170)
(171, 213, 211, 253)
(192, 130, 232, 170)
(193, 211, 233, 251)
(214, 131, 254, 171)
(215, 210, 255, 250)
(68, 86, 108, 126)
(75, 62, 115, 102)
(90, 105, 130, 145)
(112, 106, 152, 146)
(134, 107, 174, 147)
(156, 108, 196, 148)
(178, 109, 218, 149)
(200, 109, 240, 149)
(90, 377, 130, 417)
(93, 399, 133, 439)
(97, 421, 137, 461)
(103, 443, 143, 483)
(112, 357, 152, 397)
(125, 460, 165, 500)
(134, 353, 174, 393)
(147, 478, 187, 518)
(156, 351, 196, 391)
(169, 482, 209, 522)
(178, 352, 218, 392)
(191, 478, 231, 518)
(200, 354, 240, 394)
(213, 473, 253, 513)
(222, 353, 262, 393)
(235, 469, 275, 509)
(176, 484, 216, 524)
(179, 506, 219, 546)
(183, 528, 223, 568)
(198, 462, 238, 502)
(220, 455, 260, 495)
(242, 456, 282, 496)
