c 
(562, 281, 618, 337)
(570, 174, 626, 230)
(596, 285, 652, 341)
(604, 168, 660, 224)
(630, 294, 686, 350)
(638, 155, 694, 211)
(664, 302, 720, 358)
(672, 152, 728, 208)
(698, 307, 754, 363)
(706, 151, 762, 207)
(732, 310, 788, 366)
(740, 150, 796, 206)
(514, 374, 570, 430)
(548, 371, 604, 427)
(576, 474, 632, 530)
(582, 368, 638, 424)
(610, 476, 666, 532)
(616, 362, 672, 418)
(644, 481, 700, 537)
(650, 347, 706, 403)
(678, 487, 734, 543)
(684, 337, 740, 393)
(712, 489, 768, 545)
(718, 333, 774, 389)
(744, 450, 800, 506)
(746, 366, 802, 422)
(746, 399, 802, 455)
(576, 499, 632, 555)
(610, 495, 666, 551)
(644, 503, 700, 559)
(678, 510, 734, 566)
(712, 517, 768, 573)
(566, 121, 622, 177)
(600, 121, 656, 177)
(634, 112, 690, 168)
(668, 100, 724, 156)
(684, 34, 740, 90)
(702, 78, 758, 134)
(561, 274, 633, 346)
(570, 165, 642, 237)
(606, 281, 678, 353)
(615, 152, 687, 224)
(651, 293, 723, 365)
(660, 144, 732, 216)
(696, 300, 768, 372)
(705, 143, 777, 215)
(525, 364, 597, 436)
(570, 360, 642, 432)
(576, 466, 648, 538)
(615, 351, 687, 423)
(621, 469, 693, 541)
(660, 333, 732, 405)
(666, 478, 738, 550)
(705, 326, 777, 398)
(711, 481, 783, 553)
(576, 490, 648, 562)
(621, 492, 693, 564)
(666, 502, 738, 574)
(570, 114, 642, 186)
(615, 107, 687, 179)
(660, 92, 732, 164)
(678, 26, 750, 98)
(561, 288, 601, 328)
(569, 183, 609, 223)
(583, 290, 623, 330)
(591, 180, 631, 220)
(605, 293, 645, 333)
(613, 176, 653, 216)
(627, 298, 667, 338)
(635, 167, 675, 207)
(649, 306, 689, 346)
(657, 161, 697, 201)
(671, 310, 711, 350)
(679, 160, 719, 200)
(693, 313, 733, 353)
(701, 159, 741, 199)
(715, 316, 755, 356)
(723, 158, 763, 198)
(737, 318, 777, 358)
(745, 158, 785, 198)
(758, 180, 798, 220)
(758, 284, 798, 324)
(759, 202, 799, 242)
(760, 224, 800, 264)
(760, 246, 800, 286)
(508, 384, 548, 424)
(530, 381, 570, 421)
(552, 379, 592, 419)
(574, 377, 614, 417)
(575, 481, 615, 521)
(596, 375, 636, 415)
(597, 483, 637, 523)
(618, 372, 658, 412)
(619, 484, 659, 524)
(640, 364, 680, 404)
(641, 486, 681, 526)
(662, 354, 702, 394)
(663, 492, 703, 532)
(684, 347, 724, 387)
(685, 495, 725, 535)
(706, 343, 746, 383)
(707, 496, 747, 536)
(728, 341, 768, 381)
(729, 497, 769, 537)
(749, 475, 789, 515)
(750, 339, 790, 379)
(753, 453, 793, 493)
(754, 361, 794, 401)
(754, 383, 794, 423)
(754, 405, 794, 445)
(754, 427, 794, 467)
(575, 510, 615, 550)
(597, 505, 637, 545)
(619, 503, 659, 543)
(641, 509, 681, 549)
(663, 514, 703, 554)
(685, 518, 725, 558)
(707, 522, 747, 562)
(562, 129, 602, 169)
(584, 129, 624, 169)
(606, 129, 646, 169)
(628, 124, 668, 164)
(650, 117, 690, 157)
(672, 109, 712, 149)
(692, 42, 732, 82)
(694, 99, 734, 139)
(713, 64, 753, 104)
