c 
(278, 56, 340, 118)
(335, 141, 397, 203)
(374, 131, 436, 193)
(413, 114, 475, 176)
(419, 52, 481, 114)
(359, 174, 421, 236)
(398, 152, 460, 214)
(413, 299, 475, 361)
(437, 135, 499, 197)
(452, 287, 514, 349)
(476, 164, 538, 226)
(491, 201, 553, 263)
(491, 269, 553, 331)
(413, 304, 475, 366)
(443, 471, 505, 533)
(452, 268, 514, 330)
(482, 470, 544, 532)
(491, 259, 553, 321)
(521, 463, 583, 525)
(530, 262, 592, 324)
(548, 302, 610, 364)
(557, 339, 619, 401)
(557, 426, 619, 488)
(563, 388, 625, 450)
(437, 667, 499, 729)
(476, 654, 538, 716)
(515, 660, 577, 722)
(343, 129, 425, 211)
(394, 108, 476, 190)
(409, 42, 491, 124)
(364, 156, 446, 238)
(415, 128, 497, 210)
(415, 289, 497, 371)
(466, 154, 548, 236)
(466, 266, 548, 348)
(487, 206, 569, 288)
(412, 283, 494, 365)
(442, 462, 524, 544)
(463, 252, 545, 334)
(493, 458, 575, 540)
(514, 249, 596, 331)
(541, 301, 623, 383)
(544, 420, 626, 502)
(550, 350, 632, 432)
(436, 653, 518, 735)
(487, 643, 569, 725)
(277, 72, 321, 116)
(323, 150, 367, 194)
(347, 150, 391, 194)
(371, 145, 415, 189)
(395, 135, 439, 179)
(419, 125, 463, 169)
(426, 58, 470, 102)
(438, 82, 482, 126)
(443, 113, 487, 157)
(356, 189, 400, 233)
(380, 177, 424, 221)
(404, 163, 448, 207)
(409, 307, 453, 351)
(428, 150, 472, 194)
(433, 308, 477, 352)
(452, 142, 496, 186)
(457, 298, 501, 342)
(476, 157, 520, 201)
(481, 286, 525, 330)
(489, 181, 533, 225)
(498, 205, 542, 249)
(505, 276, 549, 320)
(507, 229, 551, 273)
(413, 323, 457, 367)
(434, 299, 478, 343)
(442, 481, 486, 525)
(458, 279, 502, 323)
(466, 481, 510, 525)
(482, 271, 526, 315)
(490, 479, 534, 523)
(506, 267, 550, 311)
(514, 476, 558, 520)
(530, 267, 574, 311)
(538, 468, 582, 512)
(549, 291, 593, 335)
(558, 315, 602, 359)
(559, 444, 603, 488)
(564, 339, 608, 383)
(568, 363, 612, 407)
(570, 387, 614, 431)
(572, 411, 616, 455)
(435, 680, 479, 724)
(459, 671, 503, 715)
(483, 664, 527, 708)
(507, 663, 551, 707)
(531, 672, 575, 716)
(539, 696, 583, 740)
