c 
(584, 442, 632, 490)
(612, 450, 660, 498)
(618, 367, 666, 415)
(640, 464, 688, 512)
(646, 367, 694, 415)
(668, 476, 716, 524)
(674, 368, 722, 416)
(696, 484, 744, 532)
(702, 376, 750, 424)
(724, 485, 772, 533)
(730, 383, 778, 431)
(740, 457, 788, 505)
(750, 411, 798, 459)
(610, 209, 658, 257)
(618, 309, 666, 357)
(638, 212, 686, 260)
(646, 328, 694, 376)
(666, 215, 714, 263)
(674, 342, 722, 390)
(694, 217, 742, 265)
(702, 348, 750, 396)
(722, 230, 770, 278)
(730, 343, 778, 391)
(750, 249, 798, 297)
(758, 316, 806, 364)
(770, 277, 818, 325)
(618, 99, 666, 147)
(638, 217, 686, 265)
(646, 86, 694, 134)
(666, 211, 714, 259)
(674, 77, 722, 125)
(694, 198, 742, 246)
(702, 83, 750, 131)
(722, 183, 770, 231)
(730, 103, 778, 151)
(738, 155, 786, 203)
(584, 487, 632, 535)
(612, 487, 660, 535)
(640, 489, 688, 537)
(668, 499, 716, 547)
(696, 515, 744, 563)
(624, 86, 672, 134)
(652, 91, 700, 139)
(680, 87, 728, 135)
(708, 77, 756, 125)
(728, 48, 776, 96)
(584, 437, 646, 499)
(617, 360, 679, 422)
(623, 452, 685, 514)
(656, 361, 718, 423)
(662, 470, 724, 532)
(695, 369, 757, 431)
(701, 478, 763, 540)
(734, 387, 796, 449)
(740, 440, 802, 502)
(611, 203, 673, 265)
(617, 306, 679, 368)
(650, 207, 712, 269)
(656, 329, 718, 391)
(689, 211, 751, 273)
(695, 341, 757, 403)
(728, 232, 790, 294)
(734, 328, 796, 390)
(611, 204, 673, 266)
(623, 87, 685, 149)
(650, 208, 712, 270)
(662, 71, 724, 133)
(689, 190, 751, 252)
(701, 80, 763, 142)
(728, 153, 790, 215)
(584, 479, 646, 541)
(623, 481, 685, 543)
(662, 492, 724, 554)
(701, 520, 763, 582)
(626, 82, 688, 144)
(665, 80, 727, 142)
(704, 68, 766, 130)
(583, 445, 623, 485)
(605, 451, 645, 491)
(617, 371, 657, 411)
(627, 459, 667, 499)
(639, 371, 679, 411)
(649, 471, 689, 511)
(661, 371, 701, 411)
(671, 480, 711, 520)
(683, 374, 723, 414)
(693, 488, 733, 528)
(705, 379, 745, 419)
(715, 489, 755, 529)
(727, 385, 767, 425)
(737, 480, 777, 520)
(746, 457, 786, 497)
(749, 403, 789, 443)
(754, 425, 794, 465)
(609, 212, 649, 252)
(617, 312, 657, 352)
(631, 215, 671, 255)
(639, 325, 679, 365)
(653, 217, 693, 257)
(661, 337, 701, 377)
(675, 219, 715, 259)
(683, 348, 723, 388)
(697, 221, 737, 261)
(705, 352, 745, 392)
(719, 229, 759, 269)
(727, 351, 767, 391)
(741, 244, 781, 284)
(749, 336, 789, 376)
(763, 262, 803, 302)
(765, 314, 805, 354)
(773, 292, 813, 332)
(609, 211, 649, 251)
(615, 103, 655, 143)
(631, 218, 671, 258)
(637, 97, 677, 137)
(653, 223, 693, 263)
(659, 86, 699, 126)
(675, 213, 715, 253)
(681, 81, 721, 121)
(697, 202, 737, 242)
(703, 85, 743, 125)
(719, 192, 759, 232)
(725, 100, 765, 140)
(736, 170, 776, 210)
(747, 120, 787, 160)
(748, 148, 788, 188)
(584, 491, 624, 531)
(606, 490, 646, 530)
(628, 491, 668, 531)
(650, 495, 690, 535)
(672, 503, 712, 543)
(694, 515, 734, 555)
(715, 537, 755, 577)
(621, 88, 661, 128)
(643, 95, 683, 135)
(665, 93, 705, 133)
(687, 90, 727, 130)
(709, 84, 749, 124)
(726, 61, 766, 101)
