c 
(513, 209, 573, 269)
(522, 306, 582, 366)
(549, 191, 609, 251)
(558, 300, 618, 360)
(585, 173, 645, 233)
(594, 293, 654, 353)
(621, 163, 681, 223)
(630, 285, 690, 345)
(657, 168, 717, 228)
(666, 262, 726, 322)
(687, 216, 747, 276)
(522, 470, 582, 530)
(558, 456, 618, 516)
(594, 450, 654, 510)
(630, 462, 690, 522)
(666, 491, 726, 551)
(672, 555, 732, 615)
(474, 52, 534, 112)
(513, 163, 573, 223)
(549, 155, 609, 215)
(585, 144, 645, 204)
(603, 35, 663, 95)
(621, 123, 681, 183)
(624, 71, 684, 131)
(519, 441, 579, 501)
(525, 362, 585, 422)
(555, 431, 615, 491)
(561, 344, 621, 404)
(591, 427, 651, 487)
(597, 324, 657, 384)
(627, 425, 687, 485)
(633, 313, 693, 373)
(663, 420, 723, 480)
(669, 310, 729, 370)
(699, 393, 759, 453)
(705, 331, 765, 391)
(513, 196, 591, 274)
(525, 295, 603, 373)
(561, 171, 639, 249)
(573, 286, 651, 364)
(609, 155, 687, 233)
(621, 276, 699, 354)
(657, 169, 735, 247)
(669, 239, 747, 317)
(522, 458, 600, 536)
(570, 443, 648, 521)
(618, 451, 696, 529)
(663, 546, 741, 624)
(666, 498, 744, 576)
(474, 37, 552, 115)
(513, 153, 591, 231)
(561, 140, 639, 218)
(594, 26, 672, 104)
(609, 116, 687, 194)
(519, 429, 597, 507)
(525, 349, 603, 427)
(567, 419, 645, 497)
(573, 323, 651, 401)
(615, 416, 693, 494)
(621, 305, 699, 383)
(663, 407, 741, 485)
(669, 301, 747, 379)
(708, 347, 786, 425)
(511, 222, 553, 264)
(519, 317, 561, 359)
(534, 213, 576, 255)
(542, 314, 584, 356)
(557, 201, 599, 243)
(565, 310, 607, 352)
(580, 189, 622, 231)
(588, 305, 630, 347)
(603, 179, 645, 221)
(611, 300, 653, 342)
(626, 173, 668, 215)
(634, 295, 676, 337)
(649, 168, 691, 210)
(657, 288, 699, 330)
(672, 184, 714, 226)
(680, 266, 722, 308)
(691, 207, 733, 249)
(692, 242, 734, 284)
(519, 485, 561, 527)
(542, 475, 584, 517)
(565, 466, 607, 508)
(588, 461, 630, 503)
(611, 459, 653, 501)
(634, 468, 676, 510)
(657, 484, 699, 526)
(678, 507, 720, 549)
(679, 566, 721, 608)
(689, 530, 731, 572)
(473, 67, 515, 109)
(496, 52, 538, 94)
(507, 174, 549, 216)
(530, 171, 572, 213)
(553, 166, 595, 208)
(576, 159, 618, 201)
(599, 151, 641, 193)
(612, 44, 654, 86)
(622, 137, 664, 179)
(626, 67, 668, 109)
(639, 90, 681, 132)
(641, 114, 683, 156)
(516, 455, 558, 497)
(524, 376, 566, 418)
(539, 446, 581, 488)
(547, 365, 589, 407)
(562, 440, 604, 482)
(570, 353, 612, 395)
(585, 437, 627, 479)
(593, 340, 635, 382)
(608, 436, 650, 478)
(616, 329, 658, 371)
(631, 434, 673, 476)
(639, 323, 681, 365)
(654, 433, 696, 475)
(662, 320, 704, 362)
(677, 427, 719, 469)
(685, 319, 727, 361)
(700, 410, 742, 452)
(708, 335, 750, 377)
(723, 389, 765, 431)
(726, 358, 768, 400)
